logFC	AveExpr	t	P.Value	adj.P.Val	B	ENSEMBL	contrast	direction
-1.2290425193005605	3.8688555608897324	-9.751197778591035	9.885153951615482e-7	8.78270796853701e-5	6.10077095287381	ENSG00000109685	Eto_vs_Mock	Down
1.138239538820885	1.759614321941346	9.734699409416143	1.0052273912339675e-6	8.881014581205266e-5	6.0836082989431715	ENSG00000185404	Eto_vs_Mock	Up
-1.5316354624662236	1.1611953488925144	-9.71738486225727	1.0230954087173965e-6	8.97318833944286e-5	6.065568770471818	ENSG00000137310	Eto_vs_Mock	Down
-2.233722326095515	4.25130654796015	-9.713575663391318	1.0270723013479047e-6	8.97318833944286e-5	6.061596244021469	ENSG00000134057	Eto_vs_Mock	Down
-1.0686403353691807	5.263511012475618	-9.696670464001276	1.0449246338564617e-6	9.078720879572772e-5	6.043949494605227	ENSG00000184990	Eto_vs_Mock	Down
-1.2062402580271256	0.6963711561171053	-9.68981359622997	1.0522611093469232e-6	9.092229783291051e-5	6.036784067877407	ENSG00000007968	Eto_vs_Mock	Down
-1.1399412741806811	5.425630903369273	-9.679431589447127	1.0634755550669048e-6	9.138916163378221e-5	6.025926311181368	ENSG00000124795	Eto_vs_Mock	Down
-1.7014053558096665	3.10067111269429	-9.644277463869203	1.1024187760125354e-6	9.384711224790404e-5	5.98908453225972	ENSG00000111445	Eto_vs_Mock	Down
-1.2897503317553392	1.0127479062696563	-9.64286669167567	1.1040134659711463e-6	9.384711224790404e-5	5.987603554978969	ENSG00000196584	Eto_vs_Mock	Down
-1.3133142306308607	2.491299845286715	-9.600218458888408	1.1534191342710607e-6	9.75197274491758e-5	5.94274242659021	ENSG00000138092	Eto_vs_Mock	Down
-1.2358123356973438	5.632619073401547	-9.581012380375627	1.1764447616874159e-6	9.842840567080764e-5	5.92248238344403	ENSG00000198830	Eto_vs_Mock	Down
1.911817053935535	1.0326608710028498	9.580814564669806	1.1766844884975096e-6	9.842840567080764e-5	5.9222735262698185	ENSG00000283740	Eto_vs_Mock	Up
-1.4851021413431735	0.8452251308867832	-9.557236895417686	1.205639533754596e-6	1.0031686406256494e-4	5.897352607236129	ENSG00000137812	Eto_vs_Mock	Down
-1.1668109058804705	2.979100814009025	-9.513904060738847	1.2608849775922047e-6	1.0436145872428954e-4	5.851409865665729	ENSG00000149636	Eto_vs_Mock	Down
-2.0060438737234763	1.3635558321816472	-9.489327029554378	1.29343039270279e-6	1.0649469296148729e-4	5.8252709850000715	ENSG00000131153	Eto_vs_Mock	Down
-1.6931038242378302	3.5369966530878876	-9.45754775901675	1.336866630596474e-6	1.0949773246229245e-4	5.791384237022263	ENSG00000165304	Eto_vs_Mock	Down
-2.0373043118119627	1.484251361192825	-9.450736146734629	1.3463805668769728e-6	1.0970559997257655e-4	5.784107963722458	ENSG00000080986	Eto_vs_Mock	Down
-2.5549462807533962	5.185573058077415	-9.440785909516553	1.3604101173772014e-6	1.1027736858697872e-4	5.7734707326108134	ENSG00000164611	Eto_vs_Mock	Down
-1.136652730194108	1.2472413337191037	-9.405487178804934	1.4114696156555747e-6	1.1382959577333112e-4	5.735655894607935	ENSG00000164626	Eto_vs_Mock	Down
-1.830860585924536	2.417365777545796	-9.394916565021486	1.427160284549557e-6	1.1450776854503232e-4	5.724307770135016	ENSG00000224126	Eto_vs_Mock	Down
-1.8848369789560682	5.035602669932698	-9.386622640686213	1.4396035390143936e-6	1.149198236271084e-4	5.7153960212316965	ENSG00000114346	Eto_vs_Mock	Down
-1.2069371229438983	1.1866303985306201	-9.377110761479303	1.4540186429137277e-6	1.1548432918414788e-4	5.705167165535808	ENSG00000259768	Eto_vs_Mock	Down
-1.632132271929505	1.4819610199491164	-9.336870247472001	1.5167522751880663e-6	1.1986153909350517e-4	5.661793603000906	ENSG00000051180	Eto_vs_Mock	Down
-1.5616220556434373	6.492111724232936	-9.327680972927856	1.5314846470991104e-6	1.2002828871806594e-4	5.651866159725684	ENSG00000123975	Eto_vs_Mock	Down
-1.9839482823603967	0.7900298274399059	-9.326042732193665	1.5341273071557455e-6	1.2002828871806594e-4	5.650095431325988	ENSG00000291314	Eto_vs_Mock	Down
-1.3768957947936578	1.2267182152407259	-9.274434546841691	1.6199530810776322e-6	1.2611575323280615e-4	5.5941755290484805	ENSG00000186193	Eto_vs_Mock	Down
1.3719619355972228	1.1641012591436442	9.255021514125298	1.6535689780526614e-6	1.2809261732494638e-4	5.573071103428457	ENSG00000168824	Eto_vs_Mock	Up
1.2437399577391728	2.6008670827287017	9.249395034500463	1.6634522411414157e-6	1.2809261732494638e-4	5.566947283150326	ENSG00000196208	Eto_vs_Mock	Up
-1.9834129333093538	2.3865431812564024	-9.245810676577598	1.669781670584637e-6	1.2809261732494638e-4	5.563044422001352	ENSG00000101412	Eto_vs_Mock	Down
-1.1315080812448874	3.7727581986715157	-9.202367831919904	1.7485996622888608e-6	1.3348775868521662e-4	5.5156376069586885	ENSG00000100242	Eto_vs_Mock	Down
-1.16950999969408	6.956761930317557	-9.188556149302878	1.7744933123023694e-6	1.3419002959590582e-4	5.500525434059727	ENSG00000123416	Eto_vs_Mock	Down
-2.0741363348496735	2.399404745868589	-9.184013908507845	1.783099253220257e-6	1.3419002959590582e-4	5.49555124868145	ENSG00000012048	Eto_vs_Mock	Down
1.1735634790230067	2.674016703216926	9.176503218237452	1.7974284693795982e-6	1.3419002959590582e-4	5.487321705650243	ENSG00000184678	Eto_vs_Mock	Up
-1.6504696659874738	2.3633561593569476	-9.174920464837063	1.8004639606216539e-6	1.3419002959590582e-4	5.485586730456105	ENSG00000136943	Eto_vs_Mock	Down
-1.2466644540779774	4.067108531362234	-9.15038636742651	1.848232142041092e-6	1.3645680124759724e-4	5.458660267247764	ENSG00000144283	Eto_vs_Mock	Down
-1.1755011090643537	2.9602650737989724	-9.128793103574779	1.8914086295527221e-6	1.38992019197879e-4	5.434910324993878	ENSG00000169379	Eto_vs_Mock	Down
-1.373716671621464	2.243661784155349	-9.116379636898614	1.9167222152876634e-6	1.4019708631448277e-4	5.421235331009936	ENSG00000101868	Eto_vs_Mock	Down
-1.3726588162671456	1.5673525133076418	-9.098385737576734	1.954067557769372e-6	1.416113659607426e-4	5.4013845962309395	ENSG00000100479	Eto_vs_Mock	Down
1.306851532747869	7.934385432088855	9.086913757835484	1.978286951885839e-6	1.4228629496023507e-4	5.388711345051395	ENSG00000233276	Eto_vs_Mock	Up
-1.0265219468219309	4.244330858225712	-9.085414309353466	1.9814764464130407e-6	1.4228629496023507e-4	5.387053878687287	ENSG00000183688	Eto_vs_Mock	Down
-1.1699656458303977	0.7592850161902377	-9.078636923904494	1.9959621745703994e-6	1.4267500526042774e-4	5.379559363271954	ENSG00000051341	Eto_vs_Mock	Down
-1.3723463763484283	5.766940350703255	-9.073070605438133	2.007944997821699e-6	1.4288209518436215e-4	5.373400503859455	ENSG00000147408	Eto_vs_Mock	Down
-2.1358284855793865	2.3049254333817166	-9.067369950296209	2.020297618414669e-6	1.4311351507742832e-4	5.367089680164574	ENSG00000179750	Eto_vs_Mock	Down
-1.3071027722450554	1.323849024807383	-9.041189821684283	2.078090670456451e-6	1.4654732683227868e-4	5.3380640589362764	ENSG00000258725	Eto_vs_Mock	Down
-1.7260132310930008	1.5803802066758645	-9.035558724541454	2.090753340205869e-6	1.4678208494677453e-4	5.331811613626464	ENSG00000151725	Eto_vs_Mock	Down
-1.3866972220507185	4.208008719259948	-9.005176897550522	2.160526927179944e-6	1.510064286970302e-4	5.298020370146152	ENSG00000259952	Eto_vs_Mock	Down
-2.131455705090386	1.7558342779523837	-8.95106393036083	2.291110184083245e-6	1.5942477325173946e-4	5.237595715059615	ENSG00000105011	Eto_vs_Mock	Down
-1.1953808620240574	2.3919809011237567	-8.91559799300557	2.3813054653143587e-6	1.6426209261382707e-4	5.197826006503152	ENSG00000129534	Eto_vs_Mock	Down
-1.4916360229413637	2.012852311006932	-8.908667800532502	2.399373910322479e-6	1.647709786625821e-4	5.190039325497083	ENSG00000167670	Eto_vs_Mock	Down
-1.524378817968187	3.0298803010427324	-8.903777414815183	2.4122132450680443e-6	1.6493245866060896e-4	5.184541488387533	ENSG00000188290	Eto_vs_Mock	Down
-1.4014985743253976	3.6147872366230667	-8.86693956573959	2.5113464285414644e-6	1.6877535869761994e-4	5.143046386237301	ENSG00000123485	Eto_vs_Mock	Down
-2.0170202037375304	1.495727127839908	-8.830358173034414	2.614157139912578e-6	1.74350995260886e-4	5.101697288934772	ENSG00000165490	Eto_vs_Mock	Down
-1.3684438797906566	2.611509690489951	-8.829548158295443	2.616484476762628e-6	1.74350995260886e-4	5.100780087512873	ENSG00000184445	Eto_vs_Mock	Down
-1.5207251901526562	0.7055579442626345	-8.81499683229575	2.6586767715419823e-6	1.7641498273953253e-4	5.084291275451066	ENSG00000156509	Eto_vs_Mock	Down
-1.014451002238904	3.7880468350937657	-8.801174524923598	2.699436289106979e-6	1.776206488807379e-4	5.068607547603153	ENSG00000178096	Eto_vs_Mock	Down
-1.8084507165405537	2.604394006702253	-8.779451216787788	2.764864201505566e-6	1.8116772680365224e-4	5.043917369312017	ENSG00000094804	Eto_vs_Mock	Down
-1.0596852697306374	2.502473616253827	-8.764415976551254	2.8111501945423444e-6	1.8343629858660958e-4	5.0267989610618615	ENSG00000130844	Eto_vs_Mock	Down
1.1171572845651727	1.6901049144977667	8.725404335132362	2.9351947253863196e-6	1.8871003996652117e-4	4.982268401872077	ENSG00000143217	Eto_vs_Mock	Up
-1.58020261159519	3.804256480388261	-8.723938464078879	2.9399694640593723e-6	1.8871003996652117e-4	4.980591947250711	ENSG00000289754	Eto_vs_Mock	Down
-1.0292114130753847	1.1640762656866297	-8.693614760250236	3.0406465442874762e-6	1.933201270791569e-4	4.945859719700681	ENSG00000233611	Eto_vs_Mock	Down
-1.3116287600771448	2.5672088002845665	-8.68990176913353	3.0532274827062487e-6	1.933201270791569e-4	4.941600060259966	ENSG00000166881	Eto_vs_Mock	Down
-1.1458366433180356	0.8002304324864244	-8.684208110160466	3.0726289092129485e-6	1.933201270791569e-4	4.935065202123071	ENSG00000057593	Eto_vs_Mock	Down
-1.0411502619181245	3.3493250135843318	-8.680437834093771	3.0855495292425525e-6	1.933201270791569e-4	4.930735950680936	ENSG00000153574	Eto_vs_Mock	Down
-1.0473648393439214	5.685803195673098	-8.674981319147935	3.1043528087408284e-6	1.9372639789785027e-4	4.924467718055818	ENSG00000125458	Eto_vs_Mock	Down
1.652432792379137	2.7460375296910184	8.65869881915872	3.161201731504822e-6	1.9540427759028343e-4	4.905743707275943	ENSG00000084710	Eto_vs_Mock	Up
-1.320059935042811	1.6723778357077899	-8.654969398024276	3.1743802186651873e-6	1.9540427759028343e-4	4.901450995747578	ENSG00000161692	Eto_vs_Mock	Down
-1.0296886071339908	3.344846286178116	-8.654658134845999	3.1754827934365977e-6	1.9540427759028343e-4	4.901092650759497	ENSG00000279399	Eto_vs_Mock	Down
-1.5520583862467339	3.95363573898483	-8.64969346736598	3.1931249223425676e-6	1.9540427759028343e-4	4.895375593415879	ENSG00000278970	Eto_vs_Mock	Down
-2.3482110660105997	2.429489971386258	-8.649625373838436	3.1933676294482282e-6	1.9540427759028343e-4	4.895297161649748	ENSG00000112984	Eto_vs_Mock	Down
-1.3582096333081135	3.399740695935108	-8.624692967167059	3.2835875695442105e-6	1.9887305063331256e-4	4.866545286207198	ENSG00000245694	Eto_vs_Mock	Down
-2.1285980890130243	3.374454924837713	-8.623494253535585	3.2879939695193482e-6	1.9887305063331256e-4	4.865161221145516	ENSG00000160200	Eto_vs_Mock	Down
-2.0279965999331826	3.9107912412318275	-8.607246182651872	3.3483546205853554e-6	2.0103670114044893e-4	4.846385221549023	ENSG00000120699	Eto_vs_Mock	Down
-1.1508289193016532	2.6809760980772124	-8.606985345931738	3.349333314180187e-6	2.0103670114044893e-4	4.846083566353044	ENSG00000180318	Eto_vs_Mock	Down
-1.199552258278334	1.83960484353164	-8.602816147895362	3.3650186703038677e-6	2.012102038372571e-4	4.841260912465908	ENSG00000159263	Eto_vs_Mock	Down
1.2497908830240365	3.154029894759264	8.58604386025664	3.428925021864586e-6	2.027303947931514e-4	4.821840498317534	ENSG00000136114	Eto_vs_Mock	Up
-1.4688674094844365	3.3095467115092965	-8.584317492823185	3.4355768604364885e-6	2.027303947931514e-4	4.819839800131276	ENSG00000107249	Eto_vs_Mock	Down
-1.3158282930145364	2.7851973290401033	-8.582801591792048	3.4414292378467325e-6	2.027303947931514e-4	4.8180827417373004	ENSG00000213186	Eto_vs_Mock	Down
1.1985579440757843	3.9605970351242092	8.582651869662426	3.442007847499137e-6	2.027303947931514e-4	4.817909187283026	ENSG00000279208	Eto_vs_Mock	Up
-2.075580838069831	3.2123476626218577	-8.567853646556564	3.499717714379278e-6	2.0536030140421091e-4	4.800743217388736	ENSG00000274276	Eto_vs_Mock	Down
-1.33165694475296	2.741739200914556	-8.54657649703638	3.584531577207008e-6	2.0922346959893734e-4	4.776019247046839	ENSG00000149503	Eto_vs_Mock	Down
1.030908112950585	5.247711576490168	8.524917698412228	3.6731495153312472e-6	2.131511043472295e-4	4.750800269027844	ENSG00000172890	Eto_vs_Mock	Up
-1.6487664602305951	1.6051712324781675	-8.514506523914346	3.716586092156427e-6	2.1487879737224988e-4	4.738659206859752	ENSG00000285077	Eto_vs_Mock	Down
1.13589340602119	0.7920913665149901	8.501632610863425	3.7710654259472594e-6	2.1675040222452215e-4	4.723629524651645	ENSG00000183607	Eto_vs_Mock	Up
-1.6142805111549456	1.633871838203737	-8.46143134829329	3.9468073978188425e-6	2.2569997504763315e-4	4.6765774133395555	ENSG00000146410	Eto_vs_Mock	Down
-1.7785356572312843	3.0061990251393307	-8.451937886998286	3.989585534203845e-6	2.273196453293104e-4	4.66543974430101	ENSG00000133119	Eto_vs_Mock	Down
-1.5901154585413935	2.5151480608337784	-8.397450568038513	4.244985543184603e-6	2.401318081011549e-4	4.601319696052465	ENSG00000276043	Eto_vs_Mock	Down
1.1389417389298235	1.883187826543909	8.354004728138937	4.461268955758083e-6	2.4878693474557307e-4	4.549953002281586	ENSG00000178809	Eto_vs_Mock	Up
-1.7499729155464308	2.9061710411433967	-8.348249514363944	4.490799880398327e-6	2.4954883010298265e-4	4.5431324730599	ENSG00000014138	Eto_vs_Mock	Down
-1.8804888076432507	2.9564228711768443	-8.341772263369789	4.524288064753572e-6	2.505244862898404e-4	4.535451752852709	ENSG00000071539	Eto_vs_Mock	Down
-1.0091485697749505	4.512042506858977	-8.328985120811254	4.591192514319863e-6	2.519492993563764e-4	4.520274757334746	ENSG00000124596	Eto_vs_Mock	Down
1.2015807481674852	5.831650057508791	8.325028160705541	4.612111567981132e-6	2.519492993563764e-4	4.515574489410141	ENSG00000135679	Eto_vs_Mock	Up
-1.2086801151494577	1.3126570212561297	-8.324652306070082	4.614103918010709e-6	2.519492993563764e-4	4.51512793838648	ENSG00000172164	Eto_vs_Mock	Down
-1.1596112252414639	1.8708604422739883	-8.30889054199881	4.698496064625945e-6	2.547881003872676e-4	4.496386962551212	ENSG00000289194	Eto_vs_Mock	Down
-1.2398618319409702	2.0057323434979217	-8.276116263166466	4.879354588323608e-6	2.614875886854793e-4	4.45732696885807	ENSG00000162063	Eto_vs_Mock	Down
-1.5828198576794248	2.6932658283255635	-8.274484913076375	4.88855087584452e-6	2.614875886854793e-4	4.4553795320198715	ENSG00000164758	Eto_vs_Mock	Down
-4.442046365442616	3.282492568202565	-8.264045003454877	4.947847310800788e-6	2.628711040866662e-4	4.442909580651013	ENSG00000274430	Eto_vs_Mock	Down
-1.3809477527254264	3.9938094830667583	-8.238693477834188	5.095091392037795e-6	2.695027004444016e-4	4.412576324070428	ENSG00000127337	Eto_vs_Mock	Down
-1.163655337946187	3.0772242467594744	-8.228651099902569	5.154718970905452e-6	2.709199418088245e-4	4.40054010024405	ENSG00000125885	Eto_vs_Mock	Down
-1.4027544708312931	1.8771104318085292	-8.225362221467181	5.174410202781123e-6	2.709199418088245e-4	4.396595709894323	ENSG00000127586	Eto_vs_Mock	Down
-1.217431845113691	3.0351830680063268	-8.223518771005022	5.185482798197646e-6	2.709199418088245e-4	4.394384292473908	ENSG00000154814	Eto_vs_Mock	Down
-1.3792552091927728	0.8015893108783436	-8.208142428441187	5.278841434989804e-6	2.7397709705164906e-4	4.375923427513846	ENSG00000285920	Eto_vs_Mock	Down
-1.0639399643989935	1.9067734444828333	-8.202879061414963	5.311213367961407e-6	2.7408885356072055e-4	4.369597942194015	ENSG00000000460	Eto_vs_Mock	Down
-1.1316002259250388	0.887044492488088	-8.198990896290045	5.335264653660778e-6	2.7408885356072055e-4	4.364923108739226	ENSG00000186871	Eto_vs_Mock	Down
-1.536497345997211	2.543548825979259	-8.196503801646086	5.350710800148876e-6	2.7408885356072055e-4	4.361931898097253	ENSG00000126215	Eto_vs_Mock	Down
-1.002602283115646	2.217212505612114	-8.189171106417682	5.3965319023918915e-6	2.755385087565418e-4	4.353108749621488	ENSG00000137135	Eto_vs_Mock	Down
-1.479182055866123	5.553167679375206	-8.1440409874119	5.6880242387851475e-6	2.885479650939846e-4	4.298668022965162	ENSG00000117632	Eto_vs_Mock	Down
-1.148916827866855	7.302530231732086	-8.136806461711346	5.7363094770387535e-6	2.89132060371511e-4	4.289918933923759	ENSG00000126457	Eto_vs_Mock	Down
-1.307049092378723	3.668804707082592	-8.132151334822101	5.767612577454293e-6	2.8978107154327865e-4	4.2842860189953536	ENSG00000163918	Eto_vs_Mock	Down
1.025014267194332	1.3621581799444162	8.119104908902976	5.8563276548459435e-6	2.9279099375416914e-4	4.26848577129027	ENSG00000183798	Eto_vs_Mock	Up
-1.3775752826142313	3.487413514115384	-8.117876438433605	5.8647566471170855e-6	2.9279099375416914e-4	4.266996972581313	ENSG00000131470	Eto_vs_Mock	Down
-1.3134764965348378	2.7728306337084017	-8.110530181817067	5.915435719649756e-6	2.9345786160003807e-4	4.258090269533628	ENSG00000136824	Eto_vs_Mock	Down
-2.8925209129602214	5.500730477607061	-8.10400878942338	5.9608199553384755e-6	2.94177534915412e-4	4.250178352596294	ENSG00000100889	Eto_vs_Mock	Down
-1.3308586417877275	1.4847645601367632	-8.103074078352348	5.967355566451509e-6	2.94177534915412e-4	4.249043929703016	ENSG00000123473	Eto_vs_Mock	Down
-1.2616824476518478	2.3520298048414756	-8.091960285945504	6.045659132167961e-6	2.952609798524017e-4	4.2355477028446815	ENSG00000198554	Eto_vs_Mock	Down
-1.5106858744245804	4.4769626097112845	-8.082145825606569	6.115729221726543e-6	2.968393757434309e-4	4.223617299246711	ENSG00000168393	Eto_vs_Mock	Down
-1.3614763635438436	2.2334416390687974	-8.06260308203654	6.257874486819147e-6	3.009719723368951e-4	4.19982755419274	ENSG00000242282	Eto_vs_Mock	Down
1.1609578084923688	1.1258114309526663	8.036070246919552	6.456589260441878e-6	3.0956195948082007e-4	4.167456680370317	ENSG00000162643	Eto_vs_Mock	Up
-1.7944203318248058	1.8710286561199205	-8.03109610237952	6.494593831120454e-6	3.104376370462014e-4	4.161378827237395	ENSG00000167513	Eto_vs_Mock	Down
-1.0462612730646996	2.518582423280904	-8.018418000408825	6.592554357714288e-6	3.1416518130125725e-4	4.145874368254227	ENSG00000110063	Eto_vs_Mock	Down
-1.4022874868740576	2.2823692528174875	-7.996780774367067	6.763436308238981e-6	3.2036686561254886e-4	4.119369565382319	ENSG00000177084	Eto_vs_Mock	Down
1.1611673451864712	5.24205774547419	7.993368840873563	6.790815203686516e-6	3.206977774569794e-4	4.1151850070314895	ENSG00000085871	Eto_vs_Mock	Up
1.18332733409898	2.4968275379272526	7.977419264563968	6.920395170530677e-6	3.2486607299034455e-4	4.095605350051835	ENSG00000260912	Eto_vs_Mock	Up
-1.4461501914244215	5.393101222366658	-7.96804624184688	6.997785692792106e-6	3.275213625144305e-4	4.084084944768594	ENSG00000136527	Eto_vs_Mock	Down
-1.1241682822874637	2.48604498920674	-7.950173869825852	7.147949229453795e-6	3.325699691786698e-4	4.062088975016535	ENSG00000119969	Eto_vs_Mock	Down
-1.1920319972482334	4.03389312808372	-7.940678099552165	7.229141627122027e-6	3.353554018528643e-4	4.050386799371592	ENSG00000132182	Eto_vs_Mock	Down
-1.1926331331068523	1.3083283749806396	-7.930525406957423	7.317051180416417e-6	3.3825639728912423e-4	4.037863148140107	ENSG00000177602	Eto_vs_Mock	Down
-1.2183429957468528	2.4516382289271057	-7.923595666389809	7.377714884278876e-6	3.3825639728912423e-4	4.0293080282114575	ENSG00000120539	Eto_vs_Mock	Down
-1.2105511408813892	1.2716306886083888	-7.905604740823776	7.537752909110697e-6	3.428755474664313e-4	4.007070467924451	ENSG00000136492	Eto_vs_Mock	Down
-1.6769826371079402	2.335379004840636	-7.886719398347882	7.709778233925938e-6	3.4740393268400943e-4	3.9836856054099856	ENSG00000185480	Eto_vs_Mock	Down
1.003339150891391	4.590400327023476	7.881467831271507	7.758362388345353e-6	3.4859430548319715e-4	3.9771752139303826	ENSG00000119812	Eto_vs_Mock	Up
-3.674413037415577	2.9192058582139935	-7.857506141841531	7.984263600156058e-6	3.548920756050523e-4	3.9474276698153092	ENSG00000276150	Eto_vs_Mock	Down
-1.4730379870959203	4.083165697623127	-7.853793629423951	8.019892939528405e-6	3.548920756050523e-4	3.94281253257697	ENSG00000119403	Eto_vs_Mock	Down
1.059870731742687	1.4122504851967357	7.849145530908577	8.064742758520712e-6	3.548920756050523e-4	3.9370319949022674	ENSG00000155428	Eto_vs_Mock	Up
-1.1827158104669255	0.6808137630124265	-7.848621693608991	8.069814210692063e-6	3.548920756050523e-4	3.936380369005053	ENSG00000129173	Eto_vs_Mock	Down
-1.089197927349277	3.5025635889674094	-7.847667165355595	8.079064165497185e-6	3.548920756050523e-4	3.9351929011400424	ENSG00000005156	Eto_vs_Mock	Down
-1.82128688863747	1.6153612571277312	-7.827710645392985	8.2750929643557e-6	3.599722378742794e-4	3.910341047706397	ENSG00000139354	Eto_vs_Mock	Down
-1.6692533120945372	4.90625706960189	-7.826587726402516	8.286274329803457e-6	3.599722378742794e-4	3.908941245167788	ENSG00000166508	Eto_vs_Mock	Down
-1.3466046623799124	3.271929550771814	-7.817137796170884	8.381018256044346e-6	3.6308510494367324e-4	3.897155150215256	ENSG00000162607	Eto_vs_Mock	Down
-1.535160285661737	1.9080278464784164	-7.804433041683836	8.510237357871759e-6	3.649607987328166e-4	3.8812925305343606	ENSG00000109674	Eto_vs_Mock	Down
-2.2480262974776064	1.835062729925225	-7.80375980161442	8.51714441911126e-6	3.649607987328166e-4	3.8804514050769585	ENSG00000104147	Eto_vs_Mock	Down
-1.5457598165134332	5.228879662280964	-7.731027943747095	9.300100101472456e-6	3.929873404647822e-4	3.7892575019746966	ENSG00000196756	Eto_vs_Mock	Down
2.754006169389781	0.688501542347445	7.728312954985997	9.330788222916321e-6	3.929873404647822e-4	3.785840843762755	ENSG00000207181	Eto_vs_Mock	Up
1.03111539781304	3.100788554125627	7.726959124270234	9.346131586788029e-6	3.929873404647822e-4	3.784136787894771	ENSG00000080546	Eto_vs_Mock	Up
-3.3141301022614664	5.009990169776748	-7.7219835659875935	9.402754807472377e-6	3.9431392560616157e-4	3.7778721636884756	ENSG00000092621	Eto_vs_Mock	Down
1.3262699349254041	4.029507607979758	7.708073303514145	9.563025809755552e-6	3.999684677771697e-4	3.760341931954458	ENSG00000149809	Eto_vs_Mock	Up
-1.012712496584931	6.904257728921891	-7.703737466683225	9.61358158488974e-6	4.010164031935704e-4	3.754872894899207	ENSG00000182481	Eto_vs_Mock	Down
-1.1296626991096907	4.747872540112402	-7.689988685027602	9.7758036742656e-6	4.067044671468276e-4	3.7375155027769678	ENSG00000168476	Eto_vs_Mock	Down
1.2721199197643673	2.745690231095494	7.687780930922951	9.802126408217888e-6	4.067235881151306e-4	3.73472611894639	ENSG00000256940	Eto_vs_Mock	Up
-1.384568771774851	6.346020747104733	-7.685286184927813	9.831962741119527e-6	4.0688801596538336e-4	3.731573413893133	ENSG00000167601	Eto_vs_Mock	Down
1.3774403723152608	3.1854664873284784	7.670796613002564	1.0007197040981785e-5	4.1305296762855526e-4	3.7132472418927795	ENSG00000132793	Eto_vs_Mock	Up
-2.2292354904800744	3.735790021373525	-7.657528557371016	1.0170609023751226e-5	4.166343531168453e-4	3.696443323520474	ENSG00000139514	Eto_vs_Mock	Down
-1.0867833247240268	2.644365910241311	-7.656712181612381	1.018075702084473e-5	4.166343531168453e-4	3.695408678697837	ENSG00000077514	Eto_vs_Mock	Down
1.1261517461448776	5.636780898899974	7.6551715139823955	1.0199938061171655e-5	4.166343531168453e-4	3.6934558686018795	ENSG00000256664	Eto_vs_Mock	Up
-1.0871948008944203	5.810461826033196	-7.639359084899325	1.0399063332129139e-5	4.2148368546665685e-4	3.673396519257847	ENSG00000115738	Eto_vs_Mock	Down
-1.062381756991753	2.839026264252186	-7.63224518924938	1.0490009125102684e-5	4.2340385597516747e-4	3.664361879365477	ENSG00000162624	Eto_vs_Mock	Down
-1.102865890858351	1.3709663612447875	-7.621274016530589	1.0631949285979927e-5	4.2761645644838963e-4	3.6504162156760804	ENSG00000085840	Eto_vs_Mock	Down
-1.29856158066654	3.344779702779249	-7.615573949890419	1.0706508816572675e-5	4.2951672869750486e-4	3.6431648644149	ENSG00000151718	Eto_vs_Mock	Down
-1.7101059116529704	4.5808392480158835	-7.611787653474524	1.0756346209905774e-5	4.3016237252259973e-4	3.6383458919691547	ENSG00000163923	Eto_vs_Mock	Down
-1.1348480009154327	0.9121869135816298	-7.610200618967276	1.077730985462955e-5	4.3016237252259973e-4	3.6363254798709415	ENSG00000092853	Eto_vs_Mock	Down
-1.1510901698243656	4.146711971092724	-7.60489277712844	1.0847742827480755e-5	4.3187747773408195e-4	3.6295659335314303	ENSG00000120802	Eto_vs_Mock	Down
-1.12611383884165	2.9459013757597665	-7.593200613237474	1.1004646502332085e-5	4.3567020836414265e-4	3.6146635939262852	ENSG00000156136	Eto_vs_Mock	Down
-1.127300371936657	3.20480227219888	-7.586435343426539	1.1096547254359481e-5	4.3567020836414265e-4	3.6060331021246084	ENSG00000119522	Eto_vs_Mock	Down
-1.0589289662499364	2.5526989829690483	-7.5829709200886954	1.114392805592312e-5	4.3567020836414265e-4	3.601611312938469	ENSG00000065060	Eto_vs_Mock	Down
1.4680917713404038	1.9971512688398534	7.5820287483849365	1.1156851176918265e-5	4.3567020836414265e-4	3.600408521112283	ENSG00000182612	Eto_vs_Mock	Up
-1.0428431547462869	2.881521973770285	-7.555837792179301	1.1522626545548398e-5	4.4741932112418297e-4	3.566928426563522	ENSG00000186153	Eto_vs_Mock	Down
-1.075183296173948	3.573315277685308	-7.532272429951147	1.186277280392522e-5	4.548334171836203e-4	3.536731431252469	ENSG00000047644	Eto_vs_Mock	Down
-2.6637787681581626	5.147837946076588	-7.521049589936692	1.2028548122537148e-5	4.5853427162408685e-4	3.522325886877307	ENSG00000099860	Eto_vs_Mock	Down
1.4670813391942032	3.641912170006231	7.5085225068528585	1.2216536738587364e-5	4.640513448092389e-4	3.5062275734781787	ENSG00000277586	Eto_vs_Mock	Up
-1.203714342533356	2.437747488819053	-7.468317967412887	1.2841525058623002e-5	4.762873185658145e-4	3.454428256925765	ENSG00000151503	Eto_vs_Mock	Down
1.4317260121484296	2.5688404549437576	7.462134453913495	1.2940662200300015e-5	4.765921633768572e-4	3.446443384648391	ENSG00000132517	Eto_vs_Mock	Up
1.302910330537956	2.322273182886291	7.4481784788496235	1.3167449381349818e-5	4.7875099695416956e-4	3.4284040636944857	ENSG00000069812	Eto_vs_Mock	Up
1.0491289455334494	7.074302208589211	7.445412114838169	1.3212908824955113e-5	4.7875099695416956e-4	3.4248253732214016	ENSG00000108679	Eto_vs_Mock	Up
